subscribe-status,error,,"[{'symbol': '005930.KS'}, {'symbol': '000660.KS'}, {'symbol': '035420.KS'}, {'symbol': '035720.KS'}, {'symbol': '005380.KS'}]",2024-07-03 17:33:18.574610
subscribe-status,error,,"[{'symbol': '005930.KS'}, {'symbol': '000660.KS'}, {'symbol': '035420.KS'}, {'symbol': '035720.KS'}, {'symbol': '005380.KS'}]",2024-07-03 17:36:12.598257
subscribe-status,warning,"[{'symbol': '005930', 'type': 'COMMON_STOCK'}]","[{'symbol': '000660'}, {'symbol': '035420'}, {'symbol': '035720'}, {'symbol': '005380'}]",2024-07-03 17:40:34.940301
subscribe-status,ok,"[{'symbol': '005930', 'type': 'COMMON_STOCK'}]",,2024-07-03 17:43:00.908510
heartbeat,ok,2024-07-03 17:43:00.940570
subscribe-status,ok,"[{'symbol': '005930', 'type': 'COMMON_STOCK'}]",,2024-07-03 17:43:08.320948
heartbeat,ok,2024-07-03 17:43:08.349728
subscribe-status,ok,"[{'symbol': '005930', 'type': 'COMMON_STOCK'}]",,2024-07-03 17:43:19.273089
heartbeat,ok,2024-07-03 17:43:19.308800
subscribe-status,ok,"[{'symbol': '005930', 'type': 'COMMON_STOCK'}]",,2024-07-03 17:43:38.321889
heartbeat,ok,2024-07-03 17:43:38.363088
subscribe-status,ok,"[{'symbol': '005930', 'type': 'COMMON_STOCK'}]",,2024-07-03 17:43:49.232763
heartbeat,ok,2024-07-03 17:43:49.937249
subscribe-status,ok,"[{'symbol': '005930', 'type': 'COMMON_STOCK'}]",,2024-07-03 17:44:00.215203
heartbeat,ok,2024-07-03 17:44:00.244476
subscribe-status,ok,"[{'symbol': '005930', 'type': 'COMMON_STOCK'}]",,2024-07-03 17:44:16.774876
heartbeat,ok,2024-07-03 17:44:16.840700
heartbeat,ok,2024-07-03 17:44:19.236035
subscribe-status,error,,[{'symbol': '005930.KS'}],2024-07-03 17:44:37.358151
heartbeat,ok,2024-07-03 17:44:37.405692
heartbeat,ok,2024-07-03 17:45:07.365009
subscribe-status,error,,[{'symbol': '005930.KS'}],2024-07-03 17:45:19.636579
heartbeat,ok,2024-07-03 17:45:19.671486
subscribe-status,error,,[{'symbol': '005930.KS'}],2024-07-03 17:45:30.527034
heartbeat,ok,2024-07-03 17:45:30.557858
subscribe-status,error,,[{'symbol': '005930.KS'}],2024-07-03 17:45:41.470219
heartbeat,ok,2024-07-03 17:45:41.500146
subscribe-status,error,,[{'symbol': '005930.KS'}],2024-07-03 17:45:52.429565
heartbeat,ok,2024-07-03 17:45:52.454270
